,x_rel,y_rel,tpore,frame,parea_mean,densS7_mean,mcurv_mean,charg_mean,order_mean_mean,parea_diff,densS7_diff,FS,MU,PU,ZWIT,NCHG,SUG,CHOL,PC,PE,SM,PS,GM,CE,LPC,DAG,PI,PA,PIP
0,0.02305953973,0.7247283916,5.0,1,62.0818361,0.8854381712,0.01739192343,-0.05731605513,0.1748787236,13.89491854,-0.153432245,0.03530357274,0.3298445451,0.881813342,1.10134814,0.1110992905,0.07634822331,0.7530385402,0.5857391817,0.4235264261,0.0920825323,0.04963678526,0.01488571808,0.0,0.0,0.01962831123,0.05969609534,0.0,0.001766409885
1,0.9388526891,0.8993220495,4.8,1,55.58739969,0.9564244202,-0.007317807575,-0.09223627767,0.2194825976,6.988928609,-0.08383755266,0.2199481948,0.3157526447,0.8068327633,1.16077129,0.1781370435,0.05023914008,0.6574663971,0.6764441807,0.4843271094,0.0,0.1215623915,0.02604694243,0.003625269236,0.0,0.0,0.02419219766,0.006335511854,0.0
2,0.7247283916,0.685197752,4.4,1,54.40548831,0.9823821086,-0.01566016147,-0.1790848788,0.1366428164,-6.282221812,-0.09999700012,0.01617828351,0.09709945713,0.9340111394,0.8002354772,0.2470534028,0.06384144943,0.95271112,0.2776970231,0.4650170102,0.05752144391,0.07209559867,0.0,0.0,0.0,0.0,0.06384144943,0.1111163547,0.0
3,0.9157931493,0.3327162161,3.7,1,56.67708201,0.9373756133,-0.005464648162,-0.1194973727,0.2648167883,-20.46414137,0.1584763187,0.444700801,0.2393909353,0.562296134,0.9997678725,0.2063308955,0.05662102734,0.7536121296,0.3219406046,0.473968272,0.2038589959,0.1899989706,0.04028910241,0.0,0.0,0.0,0.0,0.0,0.01633192493
4,0.7609648111,0.3590699758,3.9,1,51.01203973,0.995588285,-0.004605129299,-0.1126835689,0.2118807285,7.711516841,-0.2568597761,0.4231676893,0.2985468919,0.6531976917,1.096649249,0.223988339,0.01660779476,0.6250877272,0.4106049695,0.443678403,0.2423658764,0.2060017453,0.0,0.05427468497,0.0,0.0,0.01660779476,0.001378798891,0.0
5,0.01647109981,0.1778878779,5.5,1,60.89529662,0.8886445525,-0.00413239278,-0.02512524201,0.1470148886,-16.54315981,0.07126464435,0.2576341784,0.1998990547,0.6024058428,0.8543280191,0.05025048403,0.1809990304,0.9400609241,0.2399386614,0.5348096449,0.07957971274,0.01856717419,0.1493157205,0.006044852278,0.0,0.0,0.03168330984,0.0,0.0
6,0.2075358576,0.2997740165,4.8,1,57.07085531,0.9423826879,0.008174667256,-0.0345469427,0.2162308324,13.62649221,-0.3029312905,0.1155181214,0.2996445917,0.8190655686,1.173482591,0.06074569099,0.005544320877,0.7657717183,0.4190089375,0.7376079323,0.01686572084,0.05520137011,0.0,0.0,0.0,0.0,0.003457272272,0.0,0.002087048606
7,0.009882659885,0.8993220495,3.3,1,53.35235461,0.9887109868,-0.002481098248,-0.06378691919,0.2254955544,17.77022825,-0.3956308293,0.3109803721,0.335626573,0.5348290639,0.9951475427,0.1058140565,0.0463239662,0.8185639911,0.7532730793,0.2380858784,0.003788585043,0.03773030844,0.0,0.08047440977,0.0,0.0,0.0463239662,0.02175978187,0.0
8,0.1383572384,0.3393046561,4.5,1,49.60504058,0.9929053892,0.02059959294,-0.02990831764,0.1295996589,19.24532935,-0.4316379686,0.1575193246,0.2518287649,0.7113875514,0.9798522634,0.05981663528,0.006105536686,0.8792643591,0.5519942363,0.3555545851,0.07230344201,0.05371109859,0.0,0.0,0.0,0.08106674218,0.006105536686,0.0,0.0
9,0.2338896173,0.4677792346,13.1,1,54.86787783,0.9184853112,-0.01362568564,-0.1094084904,0.1588122707,2.283706281,-0.09063606124,0.09898037224,0.1383356724,0.8156908183,0.7905638231,0.2188169809,0.09641546633,0.9469931371,0.2379350591,0.4985558062,0.0346885965,0.1660275735,0.043626059,0.0,0.01938436127,0.0,0.05278940734,0.0,0.0
10,0.7543763712,0.3491873159,5.1,1,49.55965336,1.011693388,-0.000751548971,-0.1009981395,0.2270702964,8.457440916,-0.2881590947,0.4764025609,0.3804727767,0.5646180213,1.190796207,0.2019962789,0.03418922636,0.5785066412,0.4992409942,0.3949272376,0.2966279751,0.1678070526,0.0,0.02870087291,0.0,0.0,0.03418922636,0.0,0.0
11,0.7148457317,0.7049630718,3.4,1,50.72527363,0.997128622,-0.01507470309,-0.1420929581,0.1238695152,8.433096042,-0.2923365508,0.002139902379,0.1236511501,0.8691865674,0.8238781627,0.1710994572,0.01633829753,1.00502238,0.3275529551,0.4619944672,0.03433074046,0.04167470059,0.0,0.0,0.0,0.0,0.01633829753,0.1130864591,0.0
12,0.7346110514,0.6819035321,11.3,1,56.72817627,0.9777673089,-0.01203679194,-0.1929079524,0.1403322682,-9.772070156,-0.03147831053,0.03195488882,0.09313299043,0.9365444539,0.7608038313,0.3008285018,0.111439864,0.9383676669,0.2169268337,0.4691985334,0.07467846419,0.1044012349,0.0,0.0,0.0,0.0,0.111439864,0.08498740291,0.0
13,0.9124989294,0.4677792346,4.4,1,52.43028099,0.9304294822,0.003370699618,-0.110056091,0.2307307059,-1.353049545,-0.02477887589,0.2590641761,0.1504496002,0.7146871116,0.86175864,0.220112182,0.06192445871,0.8757991121,0.5020528494,0.2905387131,0.0691670775,0.2005177893,0.04233006595,0.0,0.0,0.0,0.01959439275,0.0,0.0
14,0.3129508964,0.6160191328,5.7,1,51.4372403,0.9785999837,-0.01186427987,-0.07022219803,0.1828168978,-20.71944958,0.2956493307,0.2710957992,0.2066504078,0.6640766181,0.9982621557,0.1404443961,0.02901386131,0.8581771749,0.5524015894,0.372061035,0.07196233267,0.1145468081,0.003116273329,0.0,0.001837198589,0.0,0.02589758798,0.0,0.0
15,0.01976531977,0.03623641958,3.1,1,53.78519192,0.9423236343,-0.0004346976763,-0.05756365296,0.1535575408,6.202252415,-0.2814712036,0.1251112515,0.2603125976,0.6482155074,0.9185120506,0.1151273059,0.07674932966,0.9663606435,0.2657800657,0.561618411,0.09111357392,0.03837797625,0.0,0.0,0.0,0.0,0.07674932966,0.0,0.0
16,0.7609648111,0.3129508964,3.6,1,52.04886574,0.9611533254,-0.002609583612,-0.03974534175,0.2156088302,5.032154797,-0.1804651597,0.340626605,0.4948806551,0.4116497884,1.17689685,0.06557056925,0.01898435719,0.7528429514,0.6802137081,0.3980901605,0.09859298131,0.04394449795,0.0,0.004689629402,0.0,0.0,0.01616475715,0.002641714115,0.002819600032
17,0.2108300775,0.3327162161,2.4,1,56.58422515,0.9380540266,0.003352760799,-0.04848960231,0.1522672396,9.397529907,-0.2136860943,0.127023778,0.1356413836,0.8329467382,0.9986326952,0.09697920462,0.01968817269,0.9043881002,0.3949619883,0.5857729296,0.01789777731,0.07729103193,0.0,0.0,0.0,0.0,0.01968817269,0.0,0.0
18,0.1087092587,0.6786093121,4.4,1,65.76743615,0.7744324953,-0.003792593993,-0.1770856816,0.2073079366,-8.071892999,0.06479156147,0.004208133528,0.1456353116,1.222336236,1.018008318,0.3541713633,0.118457296,0.6278203188,0.6867549593,0.274993961,0.05625939765,0.2357140673,0.0,0.0,0.0,0.0,0.118457296,0.0,0.0
19,0.9553237889,0.9092047094,3.7,1,57.79206775,0.9489840179,-0.009834023078,-0.1169484826,0.1917730872,12.93857733,-0.2141662023,0.2405059852,0.2046570404,0.8460721785,1.056173633,0.2085863878,0.04765944768,0.7087647959,0.6333838328,0.4227898001,0.0,0.1356163628,0.01064956808,0.02647518346,0.0,0.0,0.0370098796,0.02531057731,0.0
20,0.9355584691,0.86308563,3.8,1,60.40647598,0.8799490701,0.0002480822572,-0.04359186372,0.2135660473,16.73426478,-0.2030192096,0.2124995611,0.3992896712,0.6200741043,1.102204192,0.08718372744,0.06558274838,0.7681366633,0.6797972957,0.4224068959,0.0,0.06407639674,0.04768552508,0.0,0.0,0.0,0.0178972233,0.0,0.0
21,0.5237809739,0.1943589777,2.7,1,56.35118122,0.9529991344,0.01814606796,-0.06143880768,0.160493248,0.6135606457,-0.2137460017,0.1271741224,0.3197173536,0.6401673648,0.9420429081,0.1228776154,0.03259750882,0.9129411593,0.412149147,0.397072584,0.06568159486,0.09028010654,0.0,0.02213831728,0.06713958215,0.0,0.03259750882,0.0,0.0
22,0.04941329942,0.7148457317,4.3,1,59.36411619,0.8891986316,0.01613421149,-0.0539767521,0.1814070682,1.058154119,-0.07259522584,0.03860714902,0.3455619186,0.9282465634,1.160630842,0.1079535042,0.06538739921,0.6875843689,0.7041877237,0.3142319809,0.1422111373,0.05149702999,0.008930924995,0.0,0.0,0.03490036003,0.05645647421,0.0,0.0
23,1.011325528,0.02964797965,6.8,1,52.62597542,0.9520422762,-0.003409655669,-0.07112776706,0.1516883208,7.178253919,-0.3079188054,0.1047392997,0.2316257732,0.734060913,0.9281704518,0.1422555341,0.08789164619,0.9295740141,0.2438160378,0.6198806653,0.06447374865,0.05436388793,0.0,0.0,0.0,0.0,0.08789164619,0.0,0.0
24,0.02635375969,0.6950804119,9.1,1,56.44916736,0.9188597528,0.02671131937,-0.06326920189,0.1708257604,9.507263682,-0.2001302544,0.04316136059,0.4357961963,0.7828697304,1.039249277,0.1265384038,0.06283629216,0.7381727128,0.6896797788,0.1708552864,0.1787142116,0.06797633734,0.004274225717,0.0,0.0,0.09176538088,0.05856206645,0.0,0.0
