,x_rel,y_rel,tpore,frame,parea_mean,densS7_mean,mcurv_mean,charg_mean,order_mean_mean,parea_diff,densS7_diff,FS,MU,PU,ZWIT,NCHG,SUG,CHOL,PC,PE,SM,PS,GM,CE,LPC,DAG,PI,PA,PIP
0,0.09283862724,0.2685688859,2.6,1,55.73241113,0.9089014476,0.001493850875,-0.07766424836,0.1872049117,3.520824874,-0.2226545423,0.0717625375,0.2616043563,0.9636946411,1.163155727,0.1339058075,0.01071134463,0.7029384652,0.5927879544,0.5180445027,0.003280675243,0.1231944628,0.0,0.0,0.04904259504,0.0,0.0,0.0,0.01071134463
1,0.1326266103,0.2685688859,3.4,1,57.85792832,0.8624077868,0.006953838968,-0.1225524906,0.2186081466,9.19445732,-0.2435266371,0.1143786841,0.2877351874,1.078949582,1.304936673,0.1717907305,0.04099317541,0.5189365463,0.8354757043,0.4135011863,0.05595978252,0.1351336052,0.004336050082,0.0,0.0,0.0,0.0,0.0,0.03665712533
2,0.4343521488,0.411142492,7.0,1,54.57923238,0.8793921616,-0.002448746901,-0.04465930422,0.1748120598,1.743076401,-0.07645146419,0.02206070833,0.2860755216,0.6792830567,0.8967122363,0.0872838654,0.01052665343,1.012580713,0.3467262714,0.5483141097,0.001671855265,0.07814565383,0.003423184905,0.0,0.0,0.0,0.00710346852,0.002034743046,0.0
3,0.3050412038,0.4708244667,7.7,1,52.32125315,0.9516827293,0.004341289142,-0.08028104132,0.1332125754,-15.87675131,0.1851019267,0.1651047787,0.2684691772,0.5185867145,0.7503841373,0.1605620826,0.1903546552,1.04783933,0.3249992847,0.3749513199,0.05043353276,0.01142187788,0.04121445043,0.0,0.0,0.0,0.1491402048,0.0,0.0
4,0.02320965681,0.7427090179,4.8,1,57.75296199,0.9029328591,0.0006658197123,-0.0469750289,0.1913871155,13.77991354,-0.2356689362,0.08427166222,0.2483523649,0.8513211614,1.028011856,0.06062416216,0.06062416216,0.8160548115,0.1920783446,0.7594028386,0.07653067232,0.0,0.0,0.0,0.0,0.0953091708,0.04396121434,0.0,0.01666294782
5,0.9781212512,0.7559716789,4.2,1,61.24553431,0.8654395914,-0.002810423903,-0.2341642353,0.1710160517,-11.73456961,0.06237791213,0.1265334309,0.151821294,0.9829702758,1.039099276,0.160991064,0.160991064,0.7386749994,0.331715956,0.5951433892,0.1122399303,0.0,0.001468720255,0.0,0.0,0.06123466103,0.005853640436,0.0,0.1536687033
6,0.6266607338,0.2984098733,3.9,1,62.48449387,0.82414988,0.004783619448,-0.09056806414,0.2043954053,-13.80117199,0.04119269701,0.202489346,0.2009884424,0.8777299287,1.118417457,0.1489932067,0.1304024352,0.7187922828,0.2457505111,0.5047301287,0.3679368171,0.03238782502,0.01379705359,0.0,0.0,0.0,0.1112482281,0.0,0.0053571536
7,0.01989399155,0.7161836958,2.4,1,58.80552652,0.8992665703,0.001288598809,-0.05897448471,0.2379119753,22.91162705,-0.3524382533,0.05567706143,0.3430543549,0.9064206061,1.13131271,0.1066629927,0.1066629927,0.6948479775,0.2126308296,0.8725258358,0.046156045,0.0,0.0,0.0,0.0,0.0671763194,0.1010200043,0.0,0.005642988379
8,0.09615429249,0.7194993611,3.6,1,53.43671224,0.9509277762,0.0057840169,-0.01529579263,0.2043193909,-0.7131665136,-0.1148631054,0.2231296225,0.3547219888,0.4556187394,0.9937798066,0.03059158526,0.03436888771,0.9665296494,0.3663701927,0.363997026,0.2606169507,0.005321656247,0.009098958698,0.0,0.002795637277,0.0,0.02526992901,0.0,0.0
9,0.6863427085,0.192308585,4.5,1,55.22171769,0.8975295232,-0.0002602082308,-0.09530579746,0.2419135792,-10.94823709,0.01700791734,0.3299749357,0.252721067,0.5393163093,0.8774951596,0.1799977662,0.163504632,0.877987688,0.3829609331,0.2627853605,0.2317488661,0.0424966034,0.06053127493,0.02790208826,0.0,0.0,0.1029733571,0.0106138287,0.0
