,x_rel,y_rel,tpore,frame,parea_mean,densS7_mean,mcurv_mean,charg_mean,order_mean_mean,parea_diff,densS7_diff,FS,MU,PU,ZWIT,NCHG,SUG,CHOL,PC,PE,SM,PS,GM,CE,LPC,DAG,PI,PA,PIP
52,0.06437164583,0.03218582292,4.5,1,57.14900654,0.9850677881,-1.94e-05,-0.1407078169,0.249501821,12.75580629,-0.2656579277,0.3138911935,0.2734194801,0.9341329045,1.30004409,0.2213994885,0.01061965336,0.4785564219,0.6087309813,0.3774219147,0.3138911935,0.1676720593,0.0,0.0,0.0,0.0,0.002165468678,0.04310777587,0.008454184679
53,0.672683699,0.518191749,5.4,1,56.27744428,0.9983681549,0.0033046988,-0.09155669888,0.2553536156,8.229839579,-0.1494287904,0.129776193,0.4818741323,0.7780480354,1.206584963,0.1831133978,0.011525315,0.6103016392,0.5407252156,0.4179578746,0.2452740548,0.1715880828,0.0,0.0,0.002627818021,0.0,0.011525315,0.0,0.0
54,0.5857819771,0.9237331177,3.8,1,56.08312875,1.010597369,-0.006528229961,-0.09116852365,0.2551776957,-23.77562064,0.2737492227,0.2044786518,0.5952281448,0.5812044494,1.14935501,0.1782261099,0.002055468698,0.6190887539,0.4092107742,0.2781811608,0.4422538724,0.1761706412,0.0,0.05333012648,0.01970920232,0.0,0.0,0.0,0.002055468698
55,0.9140773709,0.1383990385,3.4,1,61.43961787,0.9154084768,-0.006872850225,-0.264454411,0.195664806,-6.651978387,0.07212866566,0.1413202228,0.5817998019,0.6462832954,0.9533593699,0.3610915123,0.1389179693,0.6305966799,0.2769201016,0.5293504184,0.1470888499,0.05435623346,0.1299985324,0.0,0.0,0.05495243782,0.008919436892,0.1678173096,0.0
56,0.1802406083,0.7821154969,3.0,1,53.32333141,1.039444069,-0.0113221914,-0.0906918075,0.2004224408,-23.32275397,0.3490716462,0.0861336265,0.6268066644,0.6698665677,1.201423244,0.181383615,0.1637735116,0.6171931415,0.7443400098,0.1920332759,0.2650499578,0.01761010336,0.0,0.0,0.0,0.0,0.1637735116,0.0,0.0
57,0.4731315969,0.9140773709,2.7,1,52.54159491,1.023605735,-0.007407650559,-0.1055444906,0.2098759132,3.432378609,-0.01322067102,0.0329181508,0.4739359915,0.9248634475,1.088708526,0.2110889811,0.01212895181,0.5682824102,0.6951265956,0.239967874,0.1500507867,0.1989600293,0.0,0.1293892667,0.003563270124,0.002530815539,0.01212895181,0.0,0.0
58,0.9527003584,0.1094317979,3.7,1,53.45226928,1.013001117,-0.0008827179483,-0.1666962783,0.2270229831,-10.86761085,0.1712482529,0.306516227,0.4302994892,0.7493620951,1.176886113,0.2962332609,0.121645402,0.5138221887,0.3163451947,0.5539137243,0.282198148,0.1374285633,0.09398432269,0.002044075271,0.02442904565,0.0110143625,0.02766107932,0.03715929561,0.0
59,0.2639237479,0.4184156979,5.1,1,53.92121308,0.996521968,-0.01181908305,-0.06809459395,0.2121401213,5.584981319,-0.1540570496,0.237806927,0.2078386284,0.940363865,1.137504457,0.1361891879,0.02587490182,0.6139905796,0.5650677513,0.346282639,0.226154067,0.1103142861,0.02291018988,0.1123157752,0.0,0.0,0.002964711941,0.0,0.0
60,0.7016509396,0.01931149375,4.0,2,59.30684612,0.9889868556,-0.03584567147,-0.1905223233,0.1950203646,-31.4293832,0.3609574198,0.07460659931,0.5923583439,0.8379095499,1.169282569,0.3014929942,0.156589011,0.4951255069,0.629346166,0.3852421333,0.1546942695,0.06535233079,0.03013332299,0.03409893013,0.0,0.0,0.126455688,0.07955165241,0.0
61,0.7563668386,0.8143013198,5.1,2,54.2935579,0.9932706139,-0.005696565572,-0.1186308861,0.2824593585,1.359197708,-0.09922127016,0.2206648452,0.6791233928,0.567405632,1.322061631,0.131840249,0.119740571,0.5328061301,0.6619766988,0.2759373972,0.3616101443,0.0,0.0,0.01329199018,0.02253739046,0.0,0.07307964837,0.01209967794,0.04666092265
