,x_rel,y_rel,tpore,frame,parea_mean,densS7_mean,mcurv_mean,charg_mean,order_mean_mean,parea_diff,densS7_diff,FS,MU,PU,ZWIT,NCHG,SUG,CHOL,PC,PE,SM,PS,GM,CE,LPC,DAG,PI,PA,PIP
24,0.2024119671,0.06529418294,11.1,1,48.94563612,0.9843135806,0.0006250027525,-0.1142907491,0.2127593426,-9.09619317,0.1336141967,0.346005744,0.3823178772,0.3869236485,0.8656188563,0.2285814983,0.1542082636,0.8847527303,0.6900560779,0.0225234548,0.1530393236,0.08856921758,0.01419598285,0.0,0.0,0.006850932254,0.1400122807,0.0,0.0
25,0.6007064831,0.6953830483,7.0,1,54.73887054,0.967698391,0.01592881193,-0.03109325977,0.1857015139,15.30993428,-0.2969367752,0.1684855407,0.09665899293,0.8523287637,0.9019994472,0.06218651954,0.1496598061,0.8825267027,0.4627863241,0.422798964,0.007227064934,0.0522555638,0.1397288504,0.01355848014,0.009187094162,0.0,0.009930955737,0.0,0.0
26,0.5974417739,0.6790595026,6.4,1,53.10269697,0.990880016,0.01764314285,-0.03832311398,0.1678675657,8.054370814,-0.2467877724,0.1198034561,0.07330374184,0.967854473,1.010806818,0.06859971713,0.09155969207,0.839038329,0.4889116071,0.4977858235,0.02154286306,0.05100945542,0.07396943037,0.007585704959,0.002566524827,0.0,0.015578634,0.0,0.002011627706
27,0.6594712477,0.6855889209,18.1,1,48.47312025,1.069355356,0.01793508298,-0.0582347525,0.1743006558,18.58334443,-0.5027453761,0.07698717241,0.3464339859,0.6822092374,0.8466775543,0.1055132736,0.1833023779,0.8943696043,0.4933417644,0.3415725496,0.01176324021,0.07565046351,0.1534395678,0.0,0.0,0.0,0.02712375225,0.0,0.002739057848
28,0.577853519,0.7117065941,7.1,1,52.58099678,0.9542926192,0.007267734983,-0.034458379,0.2013445039,12.48925695,-0.2948924343,0.1702264165,0.2793386387,0.6791300345,0.8309525181,0.06891675801,0.1892015229,0.8713049103,0.4482529228,0.3151177506,0.004085471381,0.0367776381,0.157062403,0.07176341058,0.06349637327,0.0,0.03213911991,0.0,0.0
29,0.6627359569,0.7084418849,5.3,1,48.55769376,1.021106275,0.0163967289,-0.04015142629,0.1824020348,11.89710338,-0.3810523869,0.03738459326,0.2593866788,0.7995739246,0.9150916253,0.07681678929,0.1207710711,0.9036548034,0.5284498889,0.3866417363,0.0,0.05699643697,0.1044367821,0.0,0.0,0.0,0.01633428902,0.003486063299,0.0
30,0.2677061501,0.532147591,5.7,2,54.87363408,0.9471948649,0.005365230752,-0.04265979828,0.2005260716,12.49789264,-0.2622676019,0.09708655694,0.3599994453,0.6065631285,0.9899846093,0.04690990206,0.04690990206,0.9363508693,0.3831307766,0.3395972157,0.267256617,0.0,0.0,0.02504076848,0.0,0.001713850827,0.03730747844,0.0,0.009602423624
31,0.7802654861,0.5223534635,19.0,2,59.98712145,0.9277621336,0.01813568905,-0.2148180046,0.1308276495,27.739711,-0.4330008279,0.02730913405,0.2374519773,0.7798901439,0.7718728141,0.2405110475,0.09153182352,0.9553487448,0.2145231843,0.4636513111,0.03025740443,0.09848669007,0.0,0.0,0.06344091431,0.03226739366,0.0222156096,0.05049253389,0.06931621393
32,0.7835301953,0.5452064276,16.0,2,57.12976864,0.9626148338,0.02452783524,-0.1404936948,0.1818550883,30.22794073,-0.4348032437,0.1255812879,0.2748882117,0.7041681714,0.8940089681,0.1869086404,0.08918325815,0.895362329,0.269805218,0.4475669978,0.1040060329,0.0812920925,0.0,0.002451530208,0.07263071936,0.02126853223,0.05036052844,0.0164332898,0.03882272971
33,0.6398829928,0.7215007215,4.5,2,57.76107785,0.8924572375,0.01200845619,-0.05474632688,0.1392731506,15.86631218,-0.321576584,0.05465827097,0.1416757599,0.852418471,0.9109604266,0.08495493096,0.05487522498,0.9512474981,0.5041172853,0.4068431412,0.0,0.05837912757,0.05283714438,0.0,0.0,0.0,0.002038080602,0.02453772279,0.0
34,0.7900596136,0.6333535745,15.7,2,60.96711587,0.9653339319,-0.01402937514,-0.2201838348,0.2353279814,-36.91236456,0.283016092,0.4402045265,0.3357869977,0.6017791792,0.7420533118,0.4403676697,0.3424290285,0.6222292966,0.1731851604,0.3755210199,0.1500190259,0.2742011201,0.1762624789,0.01908724303,0.04332810565,0.0,0.1661665496,0.0,0.0
35,0.5354123001,0.7639419404,16.2,2,52.87257199,1.066348032,0.02954599058,-0.03708168134,0.1680852132,22.30769271,-0.3968383298,0.07826305206,0.3738509067,0.6420586783,0.9121367392,0.04986532462,0.0367216257,0.905827363,0.6341298087,0.2568550372,0.0,0.004202806671,0.0153571458,0.01687624583,0.02115189329,0.09993718162,0.02136447991,0.02429803805,0.0
36,0.6986477575,0.6855889209,11.6,2,48.01321992,1.04456008,0.01087900587,-0.05211313085,0.1840894077,15.00876928,-0.3511559614,0.03079181301,0.4965300102,0.6158004807,1.001389209,0.1042262617,0.1043511523,0.8568776961,0.619176369,0.3789341394,0.003278700982,0.03738194216,0.03750683274,0.0,0.0,0.0,0.06684431954,0.0,0.0
37,0.8422949599,0.6757947934,5.1,2,52.65983745,1.042936894,-0.01289201203,-0.1709104503,0.2010039127,-7.626327172,0.07795866627,0.2487917805,0.1945333028,0.9023229007,0.8709830908,0.332270253,0.2635004976,0.6543520161,0.381365507,0.4412225492,0.04839503459,0.1281173943,0.05934763892,0.08304700124,0.0,0.0,0.2017651968,0.0,0.002387661893
38,0.466853408,0.7476183947,11.0,2,47.96379636,1.079803722,-0.01234568716,-0.07204034355,0.2193988561,12.84991792,-0.3502775185,0.2363362623,0.3852323674,0.4364863116,0.9348552924,0.1074340738,0.009682185504,0.9419450587,0.6830338968,0.225998809,0.02582258669,0.07443562221,0.0,0.0,0.0,0.01576557505,0.007460460982,0.02331626613,0.002221724523
39,0.4015592251,0.8129125776,3.3,2,59.88703233,0.8590401616,-0.01328873406,-0.09661709719,0.1705860847,-18.61287296,0.177202163,0.1430327901,0.2577055766,0.8690657862,0.9719584397,0.1932341944,0.003188470406,0.7301958471,0.3644117904,0.5484399674,0.05910668186,0.190045724,0.0,0.0,0.0,0.1046115188,0.003188470406,0.0,0.0
40,0.3525885879,0.6202947379,15.7,2,46.70596059,0.9825400832,0.001603454446,-0.1802723675,0.2527719128,-9.937538473,0.1526856362,0.2691412179,0.3918200114,0.4881402015,0.7885566957,0.3605447351,0.2087418168,0.8508985692,0.3388415339,0.1882766265,0.2614385353,0.1518029182,0.0,0.0,0.0,0.0,0.2087418168,0.0,0.0
41,0.7312948489,0.6137653196,14.5,2,53.20794038,0.9512006438,0.000321368297,-0.07883571453,0.2676556451,-5.367187869,-0.05372162137,0.3216617409,0.4555351526,0.3433338273,0.942224881,0.1576714291,0.08363544896,0.8794692793,0.5899925821,0.1510474541,0.1309945006,0.09467039077,0.02063441068,0.0,0.07019034422,0.0,0.06300103829,0.0,0.0
42,0.1469119116,0.9630891984,8.7,2,54.99616765,0.9657737927,0.0003812473,-0.04632157022,0.1380714684,0.4136154129,-0.1278962765,0.1252943306,0.1262445579,0.9483817785,1.101585366,0.09264314043,0.05080464315,0.8000793331,0.3312452052,0.7038652742,0.06647488685,0.04183849728,0.0,0.0,0.0,0.005692160265,0.05080464315,0.0,0.0
43,0.5680593916,0.666000666,10.6,2,66.50763499,0.8812865684,-0.003306815391,-0.0764464949,0.1525382557,12.47826562,-0.02695969642,0.06030705017,0.05018519679,1.084687112,1.00703882,0.1528929898,0.02519250793,0.8048206411,0.2638374623,0.6763652272,0.04139232871,0.1466152033,0.01891472146,0.01633282795,0.02544380149,0.0,0.006277786463,0.0,0.0
44,0.3917650976,0.7704713587,4.9,2,49.70491577,0.9984253479,0.0001837217534,-0.09775143744,0.1564603638,-12.59848596,0.144166105,0.07423598461,0.4801056226,0.4368515025,0.7463549855,0.1955028749,0.0438345286,1.00880689,0.4303474168,0.2522821342,0.06123460929,0.1935872373,0.041918891,0.0,0.002490825195,0.007416358336,0.001915637606,0.0,0.0
45,0.5386770093,0.7933243227,4.6,2,54.6506253,1.040711144,0.02251976921,-0.04461701148,0.1479526305,5.622332746,-0.2078623513,0.1209405612,0.3292781587,0.4448414478,0.6609233944,0.05936704787,0.003840873503,1.104939832,0.398058227,0.2628651674,0.0,0.02733718592,0.001677986656,0.0,0.0,0.1730917388,0.002162886846,0.0298669751,0.0
46,0.5484711367,0.6300888654,12.5,2,63.49239274,0.9127090201,-0.02052202552,-0.1215739172,0.1491841594,-29.05009098,0.4129186818,0.1887244533,0.1283293055,0.8926292654,0.9665351897,0.2431478345,0.01186411749,0.7903169758,0.1984647506,0.5723801267,0.1956903124,0.231283717,0.0,0.0,0.0,0.0,0.01186411749,0.0,0.0
47,0.3950298068,0.7737360679,8.9,2,50.95106506,0.9882752842,-0.0008865637991,-0.1088847532,0.1601307281,-13.89333516,0.1450458242,0.06937879465,0.47716142,0.487458241,0.7734510187,0.2177695065,0.03339327495,0.9660015443,0.4446303876,0.267492941,0.05949645184,0.2177695065,0.03339327495,0.0,0.001831238261,0.009384655549,0.0,0.0,0.0
48,0.6039711922,0.2938238232,19.9,2,46.46751686,1.034669892,-0.01677239881,-0.0420534138,0.2566391436,-10.8539068,0.136311532,0.232787282,0.326904603,0.6872356706,0.9505210583,0.06123249712,0.1812775083,0.7530724445,0.3883996645,0.4842466754,0.07613615825,0.02590221363,0.1491670001,0.08922677534,0.001738560169,0.0,0.020673343,0.0,0.01143716524
49,0.6007064831,0.7247654306,5.8,2,56.25043606,0.9016596095,0.01465107283,-0.01918877018,0.1239392612,12.79639016,-0.2086510411,0.1096822513,0.1100309229,0.7983283391,0.878245148,0.02421358622,0.100274569,0.9819584867,0.6317500927,0.2322397867,0.0,0.01004963209,0.100274569,0.01530821015,0.01425526864,0.0,0.0,0.01416395413,0.0
50,0.4080886434,0.7835301953,4.1,2,54.82774034,0.9565660583,-0.001752321527,-0.1277010183,0.1730987555,-15.04154517,0.1226542776,0.09661693085,0.4482906957,0.5943385781,0.8576509126,0.2554020366,0.01243935731,0.8607537953,0.4774190406,0.3008317043,0.07940016765,0.2554020366,0.01243935731,0.0,0.0,0.01375389818,0.0,0.0,0.0
51,0.6953830483,0.7280301398,11.6,2,53.9944693,0.977358308,0.02072655081,-0.06699165338,0.1697131493,23.40698022,-0.4064736287,0.01113364968,0.3615679194,0.7133693142,0.9430419442,0.1321189138,0.1029371289,0.9139291168,0.4411246295,0.5019173147,0.0,0.03822741712,0.01091002527,0.0,0.0,0.0,0.09202710366,0.001864392991,0.0
52,0.5909123556,0.6757947934,13.5,2,64.18115387,0.9027937763,0.01014084796,-0.03359105213,0.139647766,17.81159002,-0.1369485716,0.04838667921,0.05289165746,1.015294493,1.000781059,0.06718210427,0.05640603268,0.8834271699,0.3670525385,0.6089976147,0.01038191341,0.05045207481,0.03967600323,0.008933663748,0.01434899235,0.0,0.01673002945,0.0,0.0
53,0.4048239342,0.7965890319,13.7,2,57.70010435,0.9100568688,-0.005862068488,-0.1186006873,0.1717270726,-18.27123122,0.1674154399,0.1053036076,0.3888167659,0.7215568399,0.9330920572,0.2372013746,0.005107016784,0.7843227866,0.4366944372,0.4291838635,0.06721375654,0.2372013746,0.005107016784,0.0,0.0,0.04027676476,0.0,0.0,0.0
54,0.2024119671,0.06529418294,11.1,2,50.57545976,0.9529791749,-0.00523001733,-0.09138774233,0.2214536667,-13.988297,0.1811204271,0.3503181859,0.3909683116,0.2728665955,0.800636873,0.1827754847,0.1684351502,0.985846907,0.596619144,0.01728704844,0.1867306806,0.03687600543,0.022535671,0.0,0.0,0.00820506435,0.1458994792,0.0,0.0
55,0.6007064831,0.6953830483,7.0,2,61.77952627,0.9031195944,0.01704407512,-0.01959460882,0.1323358702,20.61529259,-0.2178528725,0.0893450765,0.07556333982,0.9061702798,0.927643456,0.03918921764,0.1030687319,0.9289213039,0.38984039,0.5210767345,0.0,0.02977356808,0.09365308232,0.0105929401,0.01672633146,0.0,0.009415649565,0.0,0.0
56,0.5974417739,0.6790595026,6.4,2,63.13839081,0.9119355944,0.01277215741,-0.02902706148,0.1361856677,18.24729363,-0.1649536552,0.05078498819,0.06322211108,0.9856967112,0.9862563077,0.05805412295,0.06996386158,0.9002961895,0.3891056632,0.58011458,0.006094813511,0.03690597467,0.04881571329,0.00657766655,0.01094125096,0.0,0.02114814828,0.0,0.0
57,0.6594712477,0.6855889209,18.1,2,48.6340594,1.048164918,0.01570941381,-0.07298903356,0.1534533084,16.12079956,-0.3872025688,0.1122815853,0.3333572639,0.7299713714,0.9039526531,0.1346449951,0.1694540448,0.8243897793,0.514345512,0.3858006657,0.003806475367,0.1022035228,0.1370125725,0.0,0.0,0.0,0.0296082042,0.0,0.002833268016
58,0.577853519,0.7117065941,7.1,2,54.78116756,0.9334065421,0.01274633612,-0.01604199658,0.1543838552,15.13861903,-0.2140606691,0.1441490136,0.205089544,0.7698021417,0.8866063807,0.03208399315,0.1492397282,0.8809593007,0.4791382414,0.3412043642,0.0,0.02394626379,0.1411019989,0.05924832654,0.06626377509,0.0,0.008137729362,0.0,0.0
59,0.6627359569,0.7084418849,5.3,2,53.17429543,0.9770975503,0.01133469948,-0.06132798179,0.167039404,16.35719526,-0.3704949161,0.08409108582,0.2591834394,0.8039983951,0.9390803245,0.118387049,0.1105598114,0.8527270796,0.4782789449,0.4608013796,0.0,0.09336386993,0.08980554688,0.0,0.0,0.0,0.02075426452,0.00426891457,0.0
60,0.2677061501,0.532147591,5.7,3,54.22149245,0.9918825677,0.01656904721,-0.0462491551,0.1695541867,27.53128903,-0.4342727027,0.08593023851,0.3220300308,0.6606476519,0.9979077466,0.04971848807,0.04971848807,0.9313920788,0.3718464274,0.3979757383,0.2262648455,0.0,0.0,0.02098168652,0.001820735395,0.0,0.03902353254,0.0,0.01069495553
